"","region","time_period","strategy_id","difference_variable","difference_value","variable","value"
"823","ecuador",25,3025,"emission_co2e_subsector_total_*",-11.6841689177949,"change_in_emissions",-11.6841689177949
"824","mexico",25,3025,"emission_co2e_subsector_total_*",-65.3854485648166,"change_in_emissions",-65.3854485648166
"825","brazil",26,3025,"emission_co2e_subsector_total_*",-76.3651611325973,"change_in_emissions",-76.3651611325973
"826","chile",26,3025,"emission_co2e_subsector_total_*",-15.9089736068576,"change_in_emissions",-15.9089736068576
"827","ecuador",26,3025,"emission_co2e_subsector_total_*",-12.8548523985052,"change_in_emissions",-12.8548523985052
"828","mexico",26,3025,"emission_co2e_subsector_total_*",-71.2354672452787,"change_in_emissions",-71.2354672452787
"829","brazil",27,3025,"emission_co2e_subsector_total_*",-82.054141314705,"change_in_emissions",-82.054141314705
"830","chile",27,3025,"emission_co2e_subsector_total_*",-17.2768207869601,"change_in_emissions",-17.2768207869601
"831","ecuador",27,3025,"emission_co2e_subsector_total_*",-10.9861619843668,"change_in_emissions",-10.9861619843668
"832","mexico",27,3025,"emission_co2e_subsector_total_*",-77.2543533766928,"change_in_emissions",-77.2543533766928
"833","brazil",28,3025,"emission_co2e_subsector_total_*",-87.8467052758726,"change_in_emissions",-87.8467052758726
"834","chile",28,3025,"emission_co2e_subsector_total_*",-18.6940401038552,"change_in_emissions",-18.6940401038552
"835","ecuador",28,3025,"emission_co2e_subsector_total_*",-14.8576784408866,"change_in_emissions",-14.8576784408866
"836","mexico",28,3025,"emission_co2e_subsector_total_*",-83.5395087014338,"change_in_emissions",-83.5395087014338
"837","brazil",29,3025,"emission_co2e_subsector_total_*",-93.7588039558197,"change_in_emissions",-93.7588039558197
"838","chile",29,3025,"emission_co2e_subsector_total_*",-20.1616279091362,"change_in_emissions",-20.1616279091362
"839","ecuador",29,3025,"emission_co2e_subsector_total_*",-16.1675617926026,"change_in_emissions",-16.1675617926026
"840","mexico",29,3025,"emission_co2e_subsector_total_*",-90.0436038690852,"change_in_emissions",-90.0436038690852
"841","brazil",30,3025,"emission_co2e_subsector_total_*",-99.7778529106544,"change_in_emissions",-99.7778529106544
"842","chile",30,3025,"emission_co2e_subsector_total_*",-21.6806106713404,"change_in_emissions",-21.6806106713404
"843","ecuador",30,3025,"emission_co2e_subsector_total_*",-17.5355969264485,"change_in_emissions",-17.5355969264485
"844","mexico",30,3025,"emission_co2e_subsector_total_*",-96.7754506409446,"change_in_emissions",-96.7754506409446
"845","brazil",31,3025,"emission_co2e_subsector_total_*",-105.854837896896,"change_in_emissions",-105.854837896896
"846","chile",31,3025,"emission_co2e_subsector_total_*",-23.2495277189926,"change_in_emissions",-23.2495277189926
"847","ecuador",31,3025,"emission_co2e_subsector_total_*",-19.02756517432,"change_in_emissions",-19.02756517432
"848","mexico",31,3025,"emission_co2e_subsector_total_*",-103.946415338112,"change_in_emissions",-103.946415338112
"849","brazil",32,3025,"emission_co2e_subsector_total_*",-112.060453064361,"change_in_emissions",-112.060453064361
"850","chile",32,3025,"emission_co2e_subsector_total_*",-24.872103762845,"change_in_emissions",-24.872103762845
"851","ecuador",32,3025,"emission_co2e_subsector_total_*",-20.5878822376911,"change_in_emissions",-20.5878822376911
"852","mexico",32,3025,"emission_co2e_subsector_total_*",-111.378352215417,"change_in_emissions",-111.378352215417
"853","brazil",33,3025,"emission_co2e_subsector_total_*",-118.397100428922,"change_in_emissions",-118.397100428922
"854","chile",33,3025,"emission_co2e_subsector_total_*",-26.5495382850507,"change_in_emissions",-26.5495382850507
"855","ecuador",33,3025,"emission_co2e_subsector_total_*",-22.2182050418359,"change_in_emissions",-22.2182050418359
"856","mexico",33,3025,"emission_co2e_subsector_total_*",-119.432841687254,"change_in_emissions",-119.432841687254
"857","brazil",34,3025,"emission_co2e_subsector_total_*",-124.867339090338,"change_in_emissions",-124.867339090338
"858","chile",34,3025,"emission_co2e_subsector_total_*",-28.2830728867511,"change_in_emissions",-28.2830728867511
"859","ecuador",34,3025,"emission_co2e_subsector_total_*",-23.9202652542903,"change_in_emissions",-23.9202652542903
"860","mexico",34,3025,"emission_co2e_subsector_total_*",-129.453965240158,"change_in_emissions",-129.453965240158
"861","brazil",35,3025,"emission_co2e_subsector_total_*",-131.473876283252,"change_in_emissions",-131.473876283252
"862","chile",35,3025,"emission_co2e_subsector_total_*",-30.0739992437864,"change_in_emissions",-30.0739992437864
"863","ecuador",35,3025,"emission_co2e_subsector_total_*",-25.6958783888928,"change_in_emissions",-25.6958783888928
"864","mexico",35,3025,"emission_co2e_subsector_total_*",-137.945611540075,"change_in_emissions",-137.945611540075
"865","brazil",0,3027,"emission_co2e_subsector_total_*",5.6843418860808e-14,"change_in_emissions",5.6843418860808e-14
"866","chile",0,3027,"emission_co2e_subsector_total_*",-9.69890834312537e-13,"change_in_emissions",-9.69890834312537e-13
"867","ecuador",0,3027,"emission_co2e_subsector_total_*",3.5527136788005e-15,"change_in_emissions",3.5527136788005e-15
"868","mexico",0,3027,"emission_co2e_subsector_total_*",-2.8421709430404e-14,"change_in_emissions",-2.8421709430404e-14
"869","brazil",1,3027,"emission_co2e_subsector_total_*",-2.8421709430404e-14,"change_in_emissions",-2.8421709430404e-14
"870","chile",1,3027,"emission_co2e_subsector_total_*",-4.15667500419659e-13,"change_in_emissions",-4.15667500419659e-13
"871","ecuador",1,3027,"emission_co2e_subsector_total_*",2.8421709430404e-14,"change_in_emissions",2.8421709430404e-14
"872","mexico",1,3027,"emission_co2e_subsector_total_*",0,"change_in_emissions",0
"873","brazil",2,3027,"emission_co2e_subsector_total_*",-1.4210854715202e-13,"change_in_emissions",-1.4210854715202e-13
"874","chile",2,3027,"emission_co2e_subsector_total_*",7.8159700933611e-14,"change_in_emissions",7.8159700933611e-14
"875","ecuador",2,3027,"emission_co2e_subsector_total_*",7.99360577730113e-15,"change_in_emissions",7.99360577730113e-15
"876","mexico",2,3027,"emission_co2e_subsector_total_*",-1.90425453183707e-12,"change_in_emissions",-1.90425453183707e-12
"877","brazil",3,3027,"emission_co2e_subsector_total_*",-1.4210854715202e-13,"change_in_emissions",-1.4210854715202e-13
"878","chile",3,3027,"emission_co2e_subsector_total_*",-3.87245790989255e-13,"change_in_emissions",-3.87245790989255e-13
"879","ecuador",3,3027,"emission_co2e_subsector_total_*",-5.15143483426073e-14,"change_in_emissions",-5.15143483426073e-14
"880","mexico",3,3027,"emission_co2e_subsector_total_*",3.41060513164848e-13,"change_in_emissions",3.41060513164848e-13
"881","brazil",4,3027,"emission_co2e_subsector_total_*",5.6843418860808e-14,"change_in_emissions",5.6843418860808e-14
"882","chile",4,3027,"emission_co2e_subsector_total_*",-2.1316282072803e-14,"change_in_emissions",-2.1316282072803e-14
"883","ecuador",4,3027,"emission_co2e_subsector_total_*",-1.77635683940025e-14,"change_in_emissions",-1.77635683940025e-14
"884","mexico",4,3027,"emission_co2e_subsector_total_*",3.97903932025656e-13,"change_in_emissions",3.97903932025656e-13
"885","brazil",5,3027,"emission_co2e_subsector_total_*",-5.6843418860808e-14,"change_in_emissions",-5.6843418860808e-14
"886","chile",5,3027,"emission_co2e_subsector_total_*",7.105427357601e-15,"change_in_emissions",7.105427357601e-15
"887","ecuador",5,3027,"emission_co2e_subsector_total_*",-2.8421709430404e-14,"change_in_emissions",-2.8421709430404e-14
"888","mexico",5,3027,"emission_co2e_subsector_total_*",5.6843418860808e-14,"change_in_emissions",5.6843418860808e-14
"889","brazil",6,3027,"emission_co2e_subsector_total_*",-5.6843418860808e-14,"change_in_emissions",-5.6843418860808e-14
"890","chile",6,3027,"emission_co2e_subsector_total_*",7.105427357601e-15,"change_in_emissions",7.105427357601e-15
"891","ecuador",6,3027,"emission_co2e_subsector_total_*",-2.30926389122033e-14,"change_in_emissions",-2.30926389122033e-14
"892","mexico",6,3027,"emission_co2e_subsector_total_*",-1.70530256582424e-13,"change_in_emissions",-1.70530256582424e-13
"893","brazil",7,3027,"emission_co2e_subsector_total_*",-2.8421709430404e-14,"change_in_emissions",-2.8421709430404e-14
"894","chile",7,3027,"emission_co2e_subsector_total_*",-9.98312543742941e-13,"change_in_emissions",-9.98312543742941e-13
"895","ecuador",7,3027,"emission_co2e_subsector_total_*",1.95399252334028e-14,"change_in_emissions",1.95399252334028e-14
"896","mexico",7,3027,"emission_co2e_subsector_total_*",-8.5265128291212e-14,"change_in_emissions",-8.5265128291212e-14
"897","brazil",8,3027,"emission_co2e_subsector_total_*",-2.8421709430404e-14,"change_in_emissions",-2.8421709430404e-14
"898","chile",8,3027,"emission_co2e_subsector_total_*",4.51194637207664e-13,"change_in_emissions",4.51194637207664e-13
"899","ecuador",8,3027,"emission_co2e_subsector_total_*",-1.06581410364015e-14,"change_in_emissions",-1.06581410364015e-14
"900","mexico",8,3027,"emission_co2e_subsector_total_*",2.27373675443232e-13,"change_in_emissions",2.27373675443232e-13
"901","brazil",9,3027,"emission_co2e_subsector_total_*",-1.30739863379858e-12,"change_in_emissions",-1.30739863379858e-12
"902","chile",9,3027,"emission_co2e_subsector_total_*",8.88178419700125e-14,"change_in_emissions",8.88178419700125e-14
"903","ecuador",9,3027,"emission_co2e_subsector_total_*",-4.2632564145606e-14,"change_in_emissions",-4.2632564145606e-14
"904","mexico",9,3027,"emission_co2e_subsector_total_*",0,"change_in_emissions",0
"905","brazil",10,3027,"emission_co2e_subsector_total_*",-5.6843418860808e-14,"change_in_emissions",-5.6843418860808e-14
"906","chile",10,3027,"emission_co2e_subsector_total_*",-4.05009359383257e-13,"change_in_emissions",-4.05009359383257e-13
"907","ecuador",10,3027,"emission_co2e_subsector_total_*",-5.32907051820075e-14,"change_in_emissions",-5.32907051820075e-14
"908","mexico",10,3027,"emission_co2e_subsector_total_*",-2.8421709430404e-14,"change_in_emissions",-2.8421709430404e-14
"909","brazil",11,3027,"emission_co2e_subsector_total_*",-0.251325890769923,"change_in_emissions",-0.251325890769923
"910","chile",11,3027,"emission_co2e_subsector_total_*",-0.0349036598103176,"change_in_emissions",-0.0349036598103176
"911","ecuador",11,3027,"emission_co2e_subsector_total_*",-0.024104217682391,"change_in_emissions",-0.024104217682391
"912","mexico",11,3027,"emission_co2e_subsector_total_*",-0.153184007755835,"change_in_emissions",-0.153184007755835
"913","brazil",12,3027,"emission_co2e_subsector_total_*",-0.510381456975587,"change_in_emissions",-0.510381456975587
"914","chile",12,3027,"emission_co2e_subsector_total_*",-0.0712902632619226,"change_in_emissions",-0.0712902632619226
"915","ecuador",12,3027,"emission_co2e_subsector_total_*",-0.0499803485617707,"change_in_emissions",-0.0499803485617707
"916","mexico",12,3027,"emission_co2e_subsector_total_*",-0.31159098392581,"change_in_emissions",-0.31159098392581
"917","brazil",13,3027,"emission_co2e_subsector_total_*",-0.777784292344309,"change_in_emissions",-0.777784292344309
"918","chile",13,3027,"emission_co2e_subsector_total_*",-0.109263338001103,"change_in_emissions",-0.109263338001103
"919","ecuador",13,3027,"emission_co2e_subsector_total_*",-0.0777016844210513,"change_in_emissions",-0.0777016844210513
"920","mexico",13,3027,"emission_co2e_subsector_total_*",-0.475563022805433,"change_in_emissions",-0.475563022805433
"921","brazil",14,3027,"emission_co2e_subsector_total_*",-1.05414454565449,"change_in_emissions",-1.05414454565449
"922","chile",14,3027,"emission_co2e_subsector_total_*",-0.148926193561503,"change_in_emissions",-0.148926193561503
"923","ecuador",14,3027,"emission_co2e_subsector_total_*",-0.107342729763954,"change_in_emissions",-0.107342729763954
"924","mexico",14,3027,"emission_co2e_subsector_total_*",-0.645437607313472,"change_in_emissions",-0.645437607313472
"925","brazil",15,3027,"emission_co2e_subsector_total_*",-1.34006797590019,"change_in_emissions",-1.34006797590019
"926","chile",15,3027,"emission_co2e_subsector_total_*",-0.190382477121092,"change_in_emissions",-0.190382477121092
"927","ecuador",15,3027,"emission_co2e_subsector_total_*",-0.138979245647315,"change_in_emissions",-0.138979245647315
"928","mexico",15,3027,"emission_co2e_subsector_total_*",-0.821549079734886,"change_in_emissions",-0.821549079734886
"929","brazil",16,3027,"emission_co2e_subsector_total_*",-1.66987017501554,"change_in_emissions",-1.66987017501554
"930","chile",16,3027,"emission_co2e_subsector_total_*",-0.217164839511104,"change_in_emissions",-0.217164839511104
"931","ecuador",16,3027,"emission_co2e_subsector_total_*",-0.173335186789001,"change_in_emissions",-0.173335186789001
"932","mexico",16,3027,"emission_co2e_subsector_total_*",-1.00511558083628,"change_in_emissions",-1.00511558083628
"933","brazil",17,3027,"emission_co2e_subsector_total_*",-2.01301037041781,"change_in_emissions",-2.01301037041781
"934","chile",17,3027,"emission_co2e_subsector_total_*",-0.259080910447868,"change_in_emissions",-0.259080910447868
"935","ecuador",17,3027,"emission_co2e_subsector_total_*",-0.210096363745488,"change_in_emissions",-0.210096363745488
"936","mexico",17,3027,"emission_co2e_subsector_total_*",-1.19600960420212,"change_in_emissions",-1.19600960420212
"937","brazil",18,3027,"emission_co2e_subsector_total_*",-2.33111075129316,"change_in_emissions",-2.33111075129316
"938","chile",18,3027,"emission_co2e_subsector_total_*",-0.302899921101929,"change_in_emissions",-0.302899921101929
"939","ecuador",18,3027,"emission_co2e_subsector_total_*",-0.249361078751273,"change_in_emissions",-0.249361078751273
"940","mexico",18,3027,"emission_co2e_subsector_total_*",-1.39462178157351,"change_in_emissions",-1.39462178157351
"941","brazil",19,3027,"emission_co2e_subsector_total_*",-2.58127619220265,"change_in_emissions",-2.58127619220265
"942","chile",19,3027,"emission_co2e_subsector_total_*",-0.34872585492984,"change_in_emissions",-0.34872585492984
"943","ecuador",19,3027,"emission_co2e_subsector_total_*",-0.291230067844263,"change_in_emissions",-0.291230067844263
"944","mexico",19,3027,"emission_co2e_subsector_total_*",-1.60125394401572,"change_in_emissions",-1.60125394401572
"945","brazil",20,3027,"emission_co2e_subsector_total_*",-2.92006560212545,"change_in_emissions",-2.92006560212545
"946","chile",20,3027,"emission_co2e_subsector_total_*",-0.396664906648608,"change_in_emissions",-0.396664906648608
"947","ecuador",20,3027,"emission_co2e_subsector_total_*",-0.335806498274587,"change_in_emissions",-0.335806498274587
"948","mexico",20,3027,"emission_co2e_subsector_total_*",-1.81657928030278,"change_in_emissions",-1.81657928030278
"949","brazil",21,3027,"emission_co2e_subsector_total_*",-3.27342474364718,"change_in_emissions",-3.27342474364718
"950","chile",21,3027,"emission_co2e_subsector_total_*",-0.447364030793317,"change_in_emissions",-0.447364030793317
"951","ecuador",21,3027,"emission_co2e_subsector_total_*",-0.385597266391967,"change_in_emissions",-0.385597266391967
"952","mexico",21,3027,"emission_co2e_subsector_total_*",-2.04314137251709,"change_in_emissions",-2.04314137251709
"953","brazil",22,3027,"emission_co2e_subsector_total_*",-3.64069043054037,"change_in_emissions",-3.64069043054037
"954","chile",22,3027,"emission_co2e_subsector_total_*",-0.500548039138062,"change_in_emissions",-0.500548039138062
"955","ecuador",22,3027,"emission_co2e_subsector_total_*",-0.438880155729611,"change_in_emissions",-0.438880155729611
"956","mexico",22,3027,"emission_co2e_subsector_total_*",-2.27970778831562,"change_in_emissions",-2.27970778831562
"957","brazil",23,3027,"emission_co2e_subsector_total_*",-4.02212976727473,"change_in_emissions",-4.02212976727473
"958","chile",23,3027,"emission_co2e_subsector_total_*",-0.556347636436469,"change_in_emissions",-0.556347636436469
"959","ecuador",23,3027,"emission_co2e_subsector_total_*",-0.495805774626327,"change_in_emissions",-0.495805774626327
"960","mexico",23,3027,"emission_co2e_subsector_total_*",-2.52676413463437,"change_in_emissions",-2.52676413463437
"961","brazil",24,3027,"emission_co2e_subsector_total_*",-4.41806995904804,"change_in_emissions",-4.41806995904804
"962","chile",24,3027,"emission_co2e_subsector_total_*",-0.614897911722995,"change_in_emissions",-0.614897911722995
"963","ecuador",24,3027,"emission_co2e_subsector_total_*",-0.556529446598404,"change_in_emissions",-0.556529446598404
"964","mexico",24,3027,"emission_co2e_subsector_total_*",-2.78480713340716,"change_in_emissions",-2.78480713340716
"965","brazil",25,3027,"emission_co2e_subsector_total_*",-4.83122419437895,"change_in_emissions",-4.83122419437895
"966","chile",25,3027,"emission_co2e_subsector_total_*",-0.676338469924115,"change_in_emissions",-0.676338469924115
"967","ecuador",25,3027,"emission_co2e_subsector_total_*",-0.62121115410962,"change_in_emissions",-0.62121115410962
"968","mexico",25,3027,"emission_co2e_subsector_total_*",-3.05434542113136,"change_in_emissions",-3.05434542113136
"969","brazil",26,3027,"emission_co2e_subsector_total_*",-5.26444622098115,"change_in_emissions",-5.26444622098115
"970","chile",26,3027,"emission_co2e_subsector_total_*",-0.741957440660357,"change_in_emissions",-0.741957440660357
"971","ecuador",26,3027,"emission_co2e_subsector_total_*",-0.69437554517046,"change_in_emissions",-0.69437554517046
"972","mexico",26,3027,"emission_co2e_subsector_total_*",-3.34343996798719,"change_in_emissions",-3.34343996798719
"973","brazil",27,3027,"emission_co2e_subsector_total_*",-5.71453160978847,"change_in_emissions",-5.71453160978847
"974","chile",27,3027,"emission_co2e_subsector_total_*",-0.811002152894494,"change_in_emissions",-0.811002152894494
"975","ecuador",27,3027,"emission_co2e_subsector_total_*",-0.726573146183689,"change_in_emissions",-0.726573146183689
"976","mexico",27,3027,"emission_co2e_subsector_total_*",-3.92705301635831,"change_in_emissions",-3.92705301635831
"977","brazil",28,3027,"emission_co2e_subsector_total_*",-6.183906435257,"change_in_emissions",-6.183906435257
"978","chile",28,3027,"emission_co2e_subsector_total_*",-0.883651439524081,"change_in_emissions",-0.883651439524081
"979","ecuador",28,3027,"emission_co2e_subsector_total_*",-0.804986991525447,"change_in_emissions",-0.804986991525447
"980","mexico",28,3027,"emission_co2e_subsector_total_*",-4.27042586239126,"change_in_emissions",-4.27042586239126
"981","brazil",29,3027,"emission_co2e_subsector_total_*",-6.67353953842382,"change_in_emissions",-6.67353953842382
"982","chile",29,3027,"emission_co2e_subsector_total_*",-0.960091529638503,"change_in_emissions",-0.960091529638503
"983","ecuador",29,3027,"emission_co2e_subsector_total_*",-0.888627877838782,"change_in_emissions",-0.888627877838782
"984","mexico",29,3027,"emission_co2e_subsector_total_*",-4.63058717896085,"change_in_emissions",-4.63058717896085
"985","brazil",30,3027,"emission_co2e_subsector_total_*",-7.18443461831234,"change_in_emissions",-7.18443461831234
"986","chile",30,3027,"emission_co2e_subsector_total_*",-1.04051661049576,"change_in_emissions",-1.04051661049576
"987","ecuador",30,3027,"emission_co2e_subsector_total_*",-0.97773212432551,"change_in_emissions",-0.97773212432551
"988","mexico",30,3027,"emission_co2e_subsector_total_*",-5.00832751577639,"change_in_emissions",-5.00832751577639
"989","brazil",31,3027,"emission_co2e_subsector_total_*",-7.71814953994679,"change_in_emissions",-7.71814953994679
"990","chile",31,3027,"emission_co2e_subsector_total_*",-1.12549678707247,"change_in_emissions",-1.12549678707247
"991","ecuador",31,3027,"emission_co2e_subsector_total_*",-1.07907253913226,"change_in_emissions",-1.07907253913226
"992","mexico",31,3027,"emission_co2e_subsector_total_*",-5.42224035506651,"change_in_emissions",-5.42224035506651
"993","brazil",32,3027,"emission_co2e_subsector_total_*",-8.27578193101611,"change_in_emissions",-8.27578193101611
"994","chile",32,3027,"emission_co2e_subsector_total_*",-1.21500034998421,"change_in_emissions",-1.21500034998421
"995","ecuador",32,3027,"emission_co2e_subsector_total_*",-1.18744986362062,"change_in_emissions",-1.18744986362062
"996","mexico",32,3027,"emission_co2e_subsector_total_*",-5.85833562153766,"change_in_emissions",-5.85833562153766
"997","brazil",33,3027,"emission_co2e_subsector_total_*",-8.85855470679096,"change_in_emissions",-8.85855470679096
"998","chile",33,3027,"emission_co2e_subsector_total_*",-1.30926756143583,"change_in_emissions",-1.30926756143583
"999","ecuador",33,3027,"emission_co2e_subsector_total_*",-1.30321020572293,"change_in_emissions",-1.30321020572293
"1000","mexico",33,3027,"emission_co2e_subsector_total_*",-6.31773362530938,"change_in_emissions",-6.31773362530938
"1001","brazil",34,3027,"emission_co2e_subsector_total_*",-9.46774287403628,"change_in_emissions",-9.46774287403628
"1002","chile",34,3027,"emission_co2e_subsector_total_*",-1.40855005633503,"change_in_emissions",-1.40855005633503
"1003","ecuador",34,3027,"emission_co2e_subsector_total_*",-1.42671310330457,"change_in_emissions",-1.42671310330457
"1004","mexico",34,3027,"emission_co2e_subsector_total_*",-7.63778732861499,"change_in_emissions",-7.63778732861499
"1005","brazil",35,3027,"emission_co2e_subsector_total_*",-10.1046761992539,"change_in_emissions",-10.1046761992539
"1006","chile",35,3027,"emission_co2e_subsector_total_*",-1.51311169805389,"change_in_emissions",-1.51311169805389
"1007","ecuador",35,3027,"emission_co2e_subsector_total_*",-1.5583320381736,"change_in_emissions",-1.5583320381736
"1008","mexico",35,3027,"emission_co2e_subsector_total_*",-8.32325023685061,"change_in_emissions",-8.32325023685061
"1009","brazil",0,3029,"emission_co2e_subsector_total_*",-1.13686837721616e-13,"change_in_emissions",-1.13686837721616e-13
"1010","chile",0,3029,"emission_co2e_subsector_total_*",-7.31859017832903e-13,"change_in_emissions",-7.31859017832903e-13
"1011","ecuador",0,3029,"emission_co2e_subsector_total_*",-2.48689957516035e-14,"change_in_emissions",-2.48689957516035e-14
"1012","mexico",0,3029,"emission_co2e_subsector_total_*",2.55795384873636e-13,"change_in_emissions",2.55795384873636e-13
"1013","brazil",1,3029,"emission_co2e_subsector_total_*",-2.8421709430404e-14,"change_in_emissions",-2.8421709430404e-14
"1014","chile",1,3029,"emission_co2e_subsector_total_*",3.19744231092045e-13,"change_in_emissions",3.19744231092045e-13
"1015","ecuador",1,3029,"emission_co2e_subsector_total_*",3.5527136788005e-15,"change_in_emissions",3.5527136788005e-15
"1016","mexico",1,3029,"emission_co2e_subsector_total_*",-1.13686837721616e-13,"change_in_emissions",-1.13686837721616e-13
"1017","brazil",2,3029,"emission_co2e_subsector_total_*",-1.06581410364015e-13,"change_in_emissions",-1.06581410364015e-13
"1018","chile",2,3029,"emission_co2e_subsector_total_*",2.06412664738309e-12,"change_in_emissions",2.06412664738309e-12
"1019","ecuador",2,3029,"emission_co2e_subsector_total_*",2.04281036531029e-14,"change_in_emissions",2.04281036531029e-14
"1020","mexico",2,3029,"emission_co2e_subsector_total_*",-1.70530256582424e-13,"change_in_emissions",-1.70530256582424e-13
"1021","brazil",3,3029,"emission_co2e_subsector_total_*",0,"change_in_emissions",0
"1022","chile",3,3029,"emission_co2e_subsector_total_*",-3.5171865420125e-13,"change_in_emissions",-3.5171865420125e-13
"1023","ecuador",3,3029,"emission_co2e_subsector_total_*",3.5527136788005e-15,"change_in_emissions",3.5527136788005e-15
"1024","mexico",3,3029,"emission_co2e_subsector_total_*",1.70530256582424e-13,"change_in_emissions",1.70530256582424e-13
"1025","brazil",4,3029,"emission_co2e_subsector_total_*",0,"change_in_emissions",0
"1026","chile",4,3029,"emission_co2e_subsector_total_*",-1.17239551400417e-13,"change_in_emissions",-1.17239551400417e-13
"1027","ecuador",4,3029,"emission_co2e_subsector_total_*",1.06581410364015e-14,"change_in_emissions",1.06581410364015e-14
"1028","mexico",4,3029,"emission_co2e_subsector_total_*",5.6843418860808e-14,"change_in_emissions",5.6843418860808e-14
"1029","brazil",5,3029,"emission_co2e_subsector_total_*",-3.15480974677484e-12,"change_in_emissions",-3.15480974677484e-12
"1030","chile",5,3029,"emission_co2e_subsector_total_*",-3.90798504668055e-14,"change_in_emissions",-3.90798504668055e-14
"1031","ecuador",5,3029,"emission_co2e_subsector_total_*",-4.9737991503207e-14,"change_in_emissions",-4.9737991503207e-14
"1032","mexico",5,3029,"emission_co2e_subsector_total_*",1.70530256582424e-13,"change_in_emissions",1.70530256582424e-13
"1033","brazil",6,3029,"emission_co2e_subsector_total_*",-5.6843418860808e-14,"change_in_emissions",-5.6843418860808e-14
"1034","chile",6,3029,"emission_co2e_subsector_total_*",1.77635683940025e-14,"change_in_emissions",1.77635683940025e-14
"1035","ecuador",6,3029,"emission_co2e_subsector_total_*",0,"change_in_emissions",0
"1036","mexico",6,3029,"emission_co2e_subsector_total_*",2.8421709430404e-14,"change_in_emissions",2.8421709430404e-14
"1037","brazil",7,3029,"emission_co2e_subsector_total_*",-4.2632564145606e-14,"change_in_emissions",-4.2632564145606e-14
"1038","chile",7,3029,"emission_co2e_subsector_total_*",-1.01607611213694e-12,"change_in_emissions",-1.01607611213694e-12
"1039","ecuador",7,3029,"emission_co2e_subsector_total_*",1.4210854715202e-14,"change_in_emissions",1.4210854715202e-14
"1040","mexico",7,3029,"emission_co2e_subsector_total_*",8.5265128291212e-14,"change_in_emissions",8.5265128291212e-14
"1041","brazil",8,3029,"emission_co2e_subsector_total_*",0,"change_in_emissions",0
"1042","chile",8,3029,"emission_co2e_subsector_total_*",3.41060513164848e-13,"change_in_emissions",3.41060513164848e-13
"1043","ecuador",8,3029,"emission_co2e_subsector_total_*",-3.5527136788005e-15,"change_in_emissions",-3.5527136788005e-15
"1044","mexico",8,3029,"emission_co2e_subsector_total_*",2.8421709430404e-14,"change_in_emissions",2.8421709430404e-14
"1045","brazil",9,3029,"emission_co2e_subsector_total_*",-1.25055521493778e-12,"change_in_emissions",-1.25055521493778e-12
"1046","chile",9,3029,"emission_co2e_subsector_total_*",1.95399252334028e-13,"change_in_emissions",1.95399252334028e-13
"1047","ecuador",9,3029,"emission_co2e_subsector_total_*",-7.105427357601e-14,"change_in_emissions",-7.105427357601e-14
"1048","mexico",9,3029,"emission_co2e_subsector_total_*",-2.8421709430404e-14,"change_in_emissions",-2.8421709430404e-14
"1049","brazil",10,3029,"emission_co2e_subsector_total_*",-8.5265128291212e-13,"change_in_emissions",-8.5265128291212e-13
"1050","chile",10,3029,"emission_co2e_subsector_total_*",-4.33431068813661e-13,"change_in_emissions",-4.33431068813661e-13
"1051","ecuador",10,3029,"emission_co2e_subsector_total_*",1.06581410364015e-14,"change_in_emissions",1.06581410364015e-14
"1052","mexico",10,3029,"emission_co2e_subsector_total_*",0,"change_in_emissions",0
"1053","brazil",11,3029,"emission_co2e_subsector_total_*",-0.3281000901236,"change_in_emissions",-0.3281000901236
"1054","chile",11,3029,"emission_co2e_subsector_total_*",-0.0477156509939742,"change_in_emissions",-0.0477156509939742
"1055","ecuador",11,3029,"emission_co2e_subsector_total_*",-0.0443237751087437,"change_in_emissions",-0.0443237751087437
"1056","mexico",11,3029,"emission_co2e_subsector_total_*",-0.193766488428274,"change_in_emissions",-0.193766488428274
"1057","brazil",12,3029,"emission_co2e_subsector_total_*",-0.665973871987161,"change_in_emissions",-0.665973871987161
"1058","chile",12,3029,"emission_co2e_subsector_total_*",-0.0974232916928019,"change_in_emissions",-0.0974232916928019
"1059","ecuador",12,3029,"emission_co2e_subsector_total_*",-0.0888431851463626,"change_in_emissions",-0.0888431851463626
"1060","mexico",12,3029,"emission_co2e_subsector_total_*",-0.393999718906926,"change_in_emissions",-0.393999718906926
"1061","brazil",13,3029,"emission_co2e_subsector_total_*",-1.01445022480121,"change_in_emissions",-1.01445022480121
"1062","chile",13,3029,"emission_co2e_subsector_total_*",-0.149263577667728,"change_in_emissions",-0.149263577667728
"1063","ecuador",13,3029,"emission_co2e_subsector_total_*",-0.133667076838096,"change_in_emissions",-0.133667076838096
"1064","mexico",13,3029,"emission_co2e_subsector_total_*",-0.601124211275131,"change_in_emissions",-0.601124211275131
"1065","brazil",14,3029,"emission_co2e_subsector_total_*",-1.37434632161352,"change_in_emissions",-1.37434632161352
"1066","chile",14,3029,"emission_co2e_subsector_total_*",-0.203376661730982,"change_in_emissions",-0.203376661730982
"1067","ecuador",14,3029,"emission_co2e_subsector_total_*",-0.178892094616431,"change_in_emissions",-0.178892094616431
"1068","mexico",14,3029,"emission_co2e_subsector_total_*",-0.81555813577704,"change_in_emissions",-0.81555813577704
"1069","brazil",15,3029,"emission_co2e_subsector_total_*",-1.74647177305909,"change_in_emissions",-1.74647177305909
